Csenyéte;község;Borsod-Abaúj-Zemplén;Encsi;3837
Csép;község;Komárom-Esztergom;Kisbéri;2946
Csépa;község;Jász-Nagykun-Szolnok;Kunszentmártoni;5475
Csepreg;város;Vas;Csepregi;9735
Csér;község;Gyõr-Moson-Sopron;Sopron–Fertõdi;9375
Cserdi;község;Baranya;Szentlõrinci;7683
Cserénfa;község;Somogy;Kaposvári;7472
Cserépfalu;község;Borsod-Abaúj-Zemplén;Mezõkövesdi;3413
Cserépváralja;község;Borsod-Abaúj-Zemplén;Mezõkövesdi;3417
Cserháthaláp;község;Nógrád;Balassagyarmati;2694
Cserhátsurány;község;Nógrád;Balassagyarmati;2676
Cserhátszentiván;község;Nógrád;Pásztói;3066
Cserkeszõlõ;község;Jász-Nagykun-Szolnok;Kunszentmártoni;5465
Cserkút;község;Baranya;Pécsi;7673
Csernely;község;Borsod-Abaúj-Zemplén;Ózdi;3648
Cserszegtomaj;község;Zala;Keszthely–Hévízi;8372
Csertalakos;község;Zala;Lenti;8951
Csertõ;község;Baranya;Szigetvári;7900
Csesznek;község;Veszprém;Zirci;8419
Csesztreg;község;Zala;Lenti;8973
Csesztve;község;Nógrád;Balassagyarmati;2678
Csetény;község;Veszprém;Zirci;8417
Csévharaszt;község;Pest;Monori;2212
Csibrák;község;Tolna;Dombóvári;7225
Csikéria;község;Bács-Kiskun;Bácsalmási;6424
Csikóstõttõs;község;Tolna;Dombóvári;7341
Csikvánd;község;Gyõr-Moson-Sopron;Téti;9127
Csincse;község;Borsod-Abaúj-Zemplén;Mezõkövesdi;3442
Csipkerek;község;Vas;Vasvári;9836
Csitár;község;Nógrád;Balassagyarmati;2673
Csobád;község;Borsod-Abaúj-Zemplén;Encsi;3848
Csobaj;község;Borsod-Abaúj-Zemplén;Tokaji;3927
Csobánka;község;Pest;Szentendrei;2014
Csókakõ;község;Fejér;Móri;8074
Csokonyavisonta;község;Somogy;Barcsi;7555
Csokvaomány;község;Borsod-Abaúj-Zemplén;Ózdi;3647
Csolnok;község;Komárom-Esztergom;Dorogi;2521
Csólyospálos;község;Bács-Kiskun;Kiskunmajsai;6135
Csoma;község;Somogy;Kaposvári;7253
Csomád;község;Pest;Veresegyházi;2161
Csombárd;község;Somogy;Kaposvári;7432
Csongrád;város;Csongrád-Csanád;Csongrádi;6640
Csonkahegyhát;község;Zala;Zalaegerszegi;8918
Csonkamindszent;község;Baranya;Szentlõrinci;7940
Csopak;község;Veszprém;Balatonfüredi;8229
Csór;község;Fejér;Székesfehérvári;8041
Csorna;város;Gyõr-Moson-Sopron;Csornai;9300
Csorvás;város;Békés;Orosházi;5920
Csót;község;Veszprém;Pápai;8558
Csöde;község;Zala;Zalaegerszegi;8991
Csögle;község;Veszprém;Ajkai;8495
Csökmõ;nagyközség;Hajdú-Bihar;Berettyóújfalui;4145
Csököly;község;Somogy;Kaposvári;7526
Csömend;község;Somogy;Marcali;8700
Csömödér;község;Zala;Lenti;8957
Csömör;nagyközség;Pest;Gödöllõi;2141
Csönge;község;Vas;Celldömölki;9513
Csörnyeföld;község;Zala;Letenyei;8873
Csörög;község;Pest;Váci;2135
Csörötnek;község;Vas;Szentgotthárdi;9962
Csõsz;község;Fejér;Abai;8122
Csõvár;község;Pest;Váci;2615
Csurgó;város;Somogy;Csurgói;8840
Csurgónagymarton;község;Somogy;Csurgói;8840
Dabas;város;Pest;Dabasi;2370
Dabronc;község;Veszprém;Sümegi;8345
Dabrony;község;Veszprém;Ajkai;8485
Dad;község;Komárom-Esztergom;Oroszlányi;2854
Dág;község;Komárom-Esztergom;Dorogi;2522
Dáka;község;Veszprém;Pápai;8592
Dalmand;község;Tolna;Dombóvári;7211
Damak;község;Borsod-Abaúj-Zemplén;Edelényi;3780
Dámóc;község;Borsod-Abaúj-Zemplén;Bodrogközi;3978
Dánszentmiklós;község;Pest;Ceglédi;2735
Dány;község;Pest;Gödöllõi;2118
Daraboshegy;község;Vas;Körmendi;9917
Darány;község;Somogy;Barcsi;7988
Darnó;község;Szabolcs-Szatmár-Bereg;Fehérgyarmati;4737
Darnózseli;község;Gyõr-Moson-Sopron;Mosonmagyaróvári;9232
Daruszentmiklós;község;Fejér;Dunaújvárosi;2423
Darvas;község;Hajdú-Bihar;Berettyóújfalui;4144
Dávod;község;Bács-Kiskun;Bajai;6524
Debercsény;község;Nógrád;Balassagyarmati;2694
Debrecen;mszékh., m.jog;Hajdú-Bihar;Debreceni;4000
Debréte;község;Borsod-Abaúj-Zemplén;Edelényi;3825
Decs;nagyközség;Tolna;Szekszárdi;7144
Dédestapolcsány;község;Borsod-Abaúj-Zemplén;Kazincbarcikai;3643
Dég;község;Fejér;Enyingi;8135
Dejtár;község;Nógrád;Balassagyarmati;2649
Délegyháza;község;Pest;Ráckevei;2337
Demecser;város;Szabolcs-Szatmár-Bereg;Ibrány–Nagyhalászi;4516
Demjén;község;Heves;Egri;3395
Dencsháza;község;Baranya;Szigetvári;7915
Dénesfa;község;Gyõr-Moson-Sopron;Kapuvári;9365
Derecske;város;Hajdú-Bihar;Derecske–Létavértesi;4130
Derekegyház;község;Csongrád-Csanád;Szentesi;6621
Deszk;község;Csongrád-Csanád;Szegedi;6772
Detek;község;Borsod-Abaúj-Zemplén;Encsi;3834
Detk;község;Heves;Gyöngyösi;3275
Dévaványa;város;Békés;Szeghalmi;5510
Devecser;város;Veszprém;Ajkai;8460
Dinnyeberki;község;Baranya;Szentlõrinci;7683
Diósberény;község;Tolna;Tamási;7072
Diósd;város;Pest;Budaörsi;2049
Diósjenõ;község;Nógrád;Rétsági;2643
Dióskál;község;Zala;Keszthely–Hévízi;8764
Diósviszló;község;Baranya;Siklósi;7817
Doba;község;Veszprém;Ajkai;8482
Doboz;nagyközség;Békés;Békéscsabai;5624
Dobri;község;Zala;Lenti;8874
Dobronhegy;község;Zala;Zalaegerszegi;8917
Dóc;község;Csongrád-Csanád;Szegedi;6766
Domaháza;község;Borsod-Abaúj-Zemplén;Ózdi;3627
Domaszék;község;Csongrád-Csanád;Szegedi;6781
Dombegyház;nagyközség;Békés;Mezõkovácsházi;5836
Dombiratos;község;Békés;Mezõkovácsházi;5745
Dombóvár;város;Tolna;Dombóvári;7200
Dombrád;város;Szabolcs-Szatmár-Bereg;Kisvárdai;4492
Domony;község;Pest;Aszódi;2182
Domoszló;község;Heves;Gyöngyösi;3263
Dormánd;község;Heves;Füzesabonyi;3374
Dorog;város;Komárom-Esztergom;Dorogi;2510
Dorogháza;község;Nógrád;Bátonyterenyei;3153
Dozmat;község;Vas;Szombathelyi;9791
Döbörhegy;község;Vas;Körmendi;9914
Döbröce;község;Zala;Zalaszentgróti;8357
Döbrököz;község;Tolna;Dombóvári;7228
Döbrönte;község;Veszprém;Pápai;8597
Döge;község;Szabolcs-Szatmár-Bereg;Kisvárdai;4495
Dömös;község;Komárom-Esztergom;Esztergomi;2027
Dömsöd;nagyközség;Pest;Ráckevei;2344
Dör;község;Gyõr-Moson-Sopron;Csornai;9147
Dörgicse;község;Veszprém;Balatonfüredi;8244
Döröske;község;Vas;Körmendi;9913
Dötk;község;Zala;Zalaszentgróti;8799
Dövény;község;Borsod-Abaúj-Zemplén;Kazincbarcikai;3721
Drágszél;község;Bács-Kiskun;Kalocsai;6342
Drávacsehi;község;Baranya;Siklósi;7851
Drávacsepely;község;Baranya;Siklósi;7846
Drávafok;község;Baranya;Sellyei;7967
Drávagárdony;község;Somogy;Barcsi;7977
Drávaiványi;község;Baranya;Sellyei;7960
Drávakeresztúr;község;Baranya;Sellyei;7967
Drávapalkonya;község;Baranya;Siklósi;7851
Drávapiski;község;Baranya;Siklósi;7843
Drávaszabolcs;község;Baranya;Siklósi;7851
Drávaszerdahely;község;Baranya;Siklósi;7847
Drávasztára;község;Baranya;Sellyei;7960
Drávatamási;község;Somogy;Barcsi;7979
Drégelypalánk;község;Nógrád;Balassagyarmati;2646
Dubicsány;község;Borsod-Abaúj-Zemplén;Ózdi;3635
Dudar;község;Veszprém;Zirci;8416
Duka;község;Vas;Celldömölki;9556
Dunaalmás;község;Komárom-Esztergom;Tatai;2545
Dunabogdány;község;Pest;Szentendrei;2023
Dunaegyháza;község;Bács-Kiskun;Kunszentmiklósi;6323
Dunafalva;község;Bács-Kiskun;Bajai;7713
Dunaföldvár;város;Tolna;Paksi;7020
Dunaharaszti;város;Pest;Ráckevei;2330
Dunakeszi;város;Pest;Dunakeszi;2120
Dunakiliti;község;Gyõr-Moson-Sopron;Mosonmagyaróvári;9225
Dunapataj;nagyközség;Bács-Kiskun;Kalocsai;6328
Dunaremete;község;Gyõr-Moson-Sopron;Mosonmagyaróvári;9235
Dunaszeg;község;Gyõr-Moson-Sopron;Gyõri;9174
Dunaszekcsõ;község;Baranya;Mohácsi;7712
Dunaszentbenedek;község;Bács-Kiskun;Kalocsai;6333
Dunaszentgyörgy;község;Tolna;Paksi;7135
Dunaszentmiklós;község;Komárom-Esztergom;Tatai;2897
Dunaszentpál;község;Gyõr-Moson-Sopron;Gyõri;9175
Dunasziget;község;Gyõr-Moson-Sopron;Mosonmagyaróvári;9226
Dunatetétlen;község;Bács-Kiskun;Kalocsai;6325
Dunaújváros;m.jog. város;Fejér;Dunaújvárosi;2400
Dunavarsány;város;Pest;Ráckevei;2336
Dunavecse;város;Bács-Kiskun;Kunszentmiklósi;6087
Dusnok;község;Bács-Kiskun;Kalocsai;6353
Dúzs;község;Tolna;Tamási;7224
Ebergõc;község;Gyõr-Moson-Sopron;Sopron–Fertõdi;9451
Ebes;község;Hajdú-Bihar;Hajdúszoboszlói;4211
Écs;község;Gyõr-Moson-Sopron;Pannonhalmi;9083
Ecséd;község;Heves;Hatvani;3013
Ecseg;község;Nógrád;Pásztói;3053
Ecsegfalva;község;Békés;Szeghalmi;5515
Ecseny;község;Somogy;Kaposvári;7457
Ecser;nagyközség;Pest;Monori;2233
Edde;község;Somogy;Kaposvári;7443
Edelény;város;Borsod-Abaúj-Zemplén;Edelényi;3780
Edve;község;Gyõr-Moson-Sopron;Kapuvári;9343
Eger;mszékh., m.jog;Heves;Egri;3300
Egerág;község;Baranya;Pécsi;7763
Egeralja;község;Veszprém;Ajkai;8497
Egeraracsa;község;Zala;Keszthely–Hévízi;8765
Egerbakta;község;Heves;Egri;3321
Egerbocs;község;Heves;Bélapátfalvai;3337
Egercsehi;község;Heves;Bélapátfalvai;3341
Egerfarmos;község;Heves;Füzesabonyi;3379
Egerlövõ;község;Borsod-Abaúj-Zemplén;Mezõkövesdi;3461
Egerszalók;község;Heves;Egri;3394
Egerszólát;község;Heves;Egri;3328
Égerszög;község;Borsod-Abaúj-Zemplén;Edelényi;3757
Egervár;község;Zala;Zalaegerszegi;8913
Egervölgy;község;Vas;Vasvári;9684
Egyed;község;Gyõr-Moson-Sopron;Csornai;9314
Egyek;nagyközség;Hajdú-Bihar;Balmazújvárosi;4069
Egyházasdengeleg;község;Nógrád;Pásztói;3043
Egyházasfalu;község;Gyõr-Moson-Sopron;Sopron–Fertõdi;9473
Egyházasgerge;község;Nógrád;Salgótarjáni;3185
Egyházasharaszti;község;Baranya;Siklósi;7824
Egyházashetye;község;Vas;Celldömölki;9554
Egyházashollós;község;Vas;Körmendi;9781
Egyházaskeszõ;község;Veszprém;Pápai;8523
Egyházaskozár;község;Baranya;Komlói;7347
Egyházasrádóc;község;Vas;Körmendi;9783
Elek;város;Békés;Gyulai;5742
Ellend;község;Baranya;Pécsi;7744
Elõszállás;nagyközség;Fejér;Dunaújvárosi;2424
Emõd;város;Borsod-Abaúj-Zemplén;Miskolci;3432
Encs;város;Borsod-Abaúj-Zemplén;Encsi;3860
Encsencs;község;Szabolcs-Szatmár-Bereg;Nyírbátori;4374
Endrefalva;község;Nógrád;Szécsényi;3165
Endrõc;község;Baranya;Szigetvári;7973
Enese;község;Gyõr-Moson-Sopron;Gyõri;9143
Enying;város;Fejér;Enyingi;8130
Eperjes;község;Csongrád-Csanád;Szentesi;6624
Eperjeske;község;Szabolcs-Szatmár-Bereg;Kisvárdai;4646
Eplény;község;Veszprém;Zirci;8413
Epöl;község;Komárom-Esztergom;Dorogi;2526
Ercsi;város;Fejér;Ercsi;2451
Érd;m.jog város;Pest;Budaörsi;2030
Erdõbénye;község;Borsod-Abaúj-Zemplén;Tokaji;3932
Erdõhorváti;község;Borsod-Abaúj-Zemplén;Sárospataki;3935
Erdõkertes;község;Pest;Veresegyházi;2113
Erdõkövesd;község;Heves;Pétervásárai;3252
Erdõkürt;község;Nógrád;Pásztói;2176
Erdõsmárok;község;Baranya;Mohácsi;7735
Erdõsmecske;község;Baranya;Pécsváradi;7723
Erdõtarcsa;község;Nógrád;Pásztói;2177
Erdõtelek;község;Heves;Hevesi;3358
Erk;község;Heves;Hevesi;3295
Érpatak;község;Szabolcs-Szatmár-Bereg;Nagykállói;4245
Érsekcsanád;község;Bács-Kiskun;Bajai;6347
Érsekhalma;község;Bács-Kiskun;Bajai;6348
Érsekvadkert;község;Nógrád;Balassagyarmati;2659
Értény;község;Tolna;Tamási;7093
Erzsébet;község;Baranya;Pécsváradi;7661
Esztár;község;Hajdú-Bihar;Berettyóújfalui;4124
Eszteregnye;község;Zala;Nagykanizsai;8882
Esztergályhorváti;község;Zala;Keszthely–Hévízi;8742
Esztergom;város;Komárom-Esztergom;Esztergomi;2500
Ete;község;Komárom-Esztergom;Kisbéri;2947
Etes;község;Nógrád;Salgótarjáni;3136
Etyek;nagyközség;Fejér;Bicskei;2091
Fábiánháza;község;Szabolcs-Szatmár-Bereg;Mátészalkai;4354
Fábiánsebestyén;község;Csongrád-Csanád;Szentesi;6625
Fácánkert;község;Tolna;Szekszárdi;7136
Fadd;nagyközség;Tolna;Szekszárdi;7133
Fáj;község;Borsod-Abaúj-Zemplén;Encsi;3865
Fajsz;község;Bács-Kiskun;Kalocsai;6352
Fancsal;község;Borsod-Abaúj-Zemplén;Encsi;3855
Farád;község;Gyõr-Moson-Sopron;Csornai;9321
Farkasgyepû;község;Veszprém;Pápai;8582
Farkaslyuk;község;Borsod-Abaúj-Zemplén;Ózdi;3608
Farmos;község;Pest;Nagykátai;2765
Fazekasboda;község;Baranya;Pécsváradi;7732
Fedémes;község;Heves;Pétervásárai;3255
Fegyvernek;város;Jász-Nagykun-Szolnok;Törökszentmiklósi;5231
Fehérgyarmat;város;Szabolcs-Szatmár-Bereg;Fehérgyarmati;4900
Fehértó;község;Gyõr-Moson-Sopron;Csornai;9163
Fehérvárcsurgó;község;Fejér;Móri;8052
Feked;község;Baranya;Mohácsi;7724
Feketeerdõ;község;Gyõr-Moson-Sopron;Mosonmagyaróvári;9211
Felcsút;község;Fejér;Bicskei;8086
Feldebrõ;község;Heves;Füzesabonyi;3352
Felgyõ;község;Csongrád-Csanád;Csongrádi;6645
Felpéc;község;Gyõr-Moson-Sopron;Téti;9122
Felsõberecki;község;Borsod-Abaúj-Zemplén;Bodrogközi;3985
Felsõcsatár;község;Vas;Szombathelyi;9794
Felsõdobsza;község;Borsod-Abaúj-Zemplén;Szikszói;3847
Felsõegerszeg;község;Baranya;Sásdi;7370
Felsõgagy;község;Borsod-Abaúj-Zemplén;Encsi;3837
Felsõjánosfa;község;Vas;Õriszentpéteri;9934
Felsõkelecsény;község;Borsod-Abaúj-Zemplén;Kazincbarcikai;3722
Felsõlajos;község;Bács-Kiskun;Kecskeméti;6055
Felsõmarác;község;Vas;Õriszentpéteri;9918
Felsõmocsolád;község;Somogy;Kaposvári;7456
Felsõnána;község;Tolna;Szekszárdi;7175
Felsõnyárád;község;Borsod-Abaúj-Zemplén;Kazincbarcikai;3721
Felsõnyék;község;Tolna;Tamási;7099
Felsõörs;község;Veszprém;Balatonalmádi;8227
Felsõpáhok;község;Zala;Keszthely–Hévízi;8380
Felsõpakony;nagyközség;Pest;Gyáli;2363
Felsõpetény;község;Nógrád;Rétsági;2611
Felsõrajk;község;Zala;Pacsai;8767
Felsõregmec;község;Borsod-Abaúj-Zemplén;Sátoraljaújhelyi;3989
Felsõszenterzsébet;község;Zala;Lenti;8973
Felsõszentiván;község;Bács-Kiskun;Bajai;6447
Felsõszentmárton;község;Baranya;Sellyei;7968
Felsõszölnök;község;Vas;Szentgotthárdi;9985
Felsõtárkány;község;Heves;Egri;3324
Felsõtelekes;község;Borsod-Abaúj-Zemplén;Kazincbarcikai;3735
Felsõtold;község;Nógrád;Pásztói;3067
Felsõvadász;község;Borsod-Abaúj-Zemplén;Szikszói;3814
Felsõzsolca;város;Borsod-Abaúj-Zemplén;Miskolci;3561
Fényeslitke;község;Szabolcs-Szatmár-Bereg;Kisvárdai;4621
Fenyõfõ;község;Gyõr-Moson-Sopron;Pannonhalmi;8432
Ferencszállás;község;Csongrád-Csanád;Makói;6774
Fertõboz;község;Gyõr-Moson-Sopron;Sopron–Fertõdi;9493
Fertõd;város;Gyõr-Moson-Sopron;Sopron–Fertõdi;9431
Fertõendréd;község;Gyõr-Moson-Sopron;Sopron–Fertõdi;9442
Fertõhomok;község;Gyõr-Moson-Sopron;Sopron–Fertõdi;9492
Fertõrákos;község;Gyõr-Moson-Sopron;Sopron–Fertõdi;9421
Fertõszentmiklós;város;Gyõr-Moson-Sopron;Sopron–Fertõdi;9444
Fertõszéplak;község;Gyõr-Moson-Sopron;Sopron–Fertõdi;9436
Fiad;község;Somogy;Tabi;7282
Filkeháza;község;Borsod-Abaúj-Zemplén;Sátoraljaújhelyi;3994
Fityeház;község;Zala;Nagykanizsai;8835
Foktõ;község;Bács-Kiskun;Kalocsai;6331
Folyás;község;Hajdú-Bihar;Polgári;4090
Fonó;község;Somogy;Kaposvári;7271
Fony;község;Borsod-Abaúj-Zemplén;Abaúj–Hegyközi;3893
Fonyód;város;Somogy;Fonyódi;8640
Forráskút;község;Csongrád-Csanád;Mórahalmi;6793
Forró;község;Borsod-Abaúj-Zemplén;Encsi;3849
Fót;város;Pest;Dunakeszi;2151
Földeák;község;Csongrád-Csanád;Makói;6922
Földes;nagyközség;Hajdú-Bihar;Püspökladányi;4177
Fõnyed;község;Somogy;Marcali;8732
Fulókércs;község;Borsod-Abaúj-Zemplén;Encsi;3864
Furta;község;Hajdú-Bihar;Berettyóújfalui;4141
Füle;község;Fejér;Székesfehérvári;8157
Fülesd;község;Szabolcs-Szatmár-Bereg;Fehérgyarmati;4964
Fülöp;község;Hajdú-Bihar;Hajdúhadházi;4266
Fülöpháza;község;Bács-Kiskun;Kecskeméti;6042
Fülöpjakab;község;Bács-Kiskun;Kiskunfélegyházi;6116
Fülöpszállás;község;Bács-Kiskun;Kiskõrösi;6085
Fülpösdaróc;község;Szabolcs-Szatmár-Bereg;Mátészalkai;4754
Fürged;község;Tolna;Tamási;7087
Füzér;község;Borsod-Abaúj-Zemplén;Sátoraljaújhelyi;3996
Füzérkajata;község;Borsod-Abaúj-Zemplén;Sátoraljaújhelyi;3994
Füzérkomlós;község;Borsod-Abaúj-Zemplén;Sátoraljaújhelyi;3997
Füzérradvány;község;Borsod-Abaúj-Zemplén;Sátoraljaújhelyi;3993
Füzesabony;város;Heves;Füzesabonyi;3390
Füzesgyarmat;város;Békés;Szeghalmi;5525
Fûzvölgy;község;Zala;Nagykanizsai;8777
Gáborján;község;Hajdú-Bihar;Berettyóújfalui;4122
Gáborjánháza;község;Zala;Lenti;8969
Gacsály;község;Szabolcs-Szatmár-Bereg;Fehérgyarmati;4972
Gadács;község;Somogy;Kaposvári;7276
Gadány;község;Somogy;Marcali;8716
Gadna;község;Borsod-Abaúj-Zemplén;Szikszói;3815
Gádoros;nagyközség;Békés;Orosházi;5932
Gagyapáti;község;Borsod-Abaúj-Zemplén;Encsi;3837
Gagybátor;község;Borsod-Abaúj-Zemplén;Szikszói;3817
Gagyvendégi;község;Borsod-Abaúj-Zemplén;Szikszói;3816
Galambok;község;Zala;Nagykanizsai;8754
Galgaguta;község;Nógrád;Balassagyarmati;2686
Galgagyörk;község;Pest;Váci;2681
Galgahévíz;község;Pest;Aszódi;2193
Galgamácsa;község;Pest;Veresegyházi;2183
Gálosfa;község;Somogy;Kaposvári;7473
Galvács;község;Borsod-Abaúj-Zemplén;Edelényi;3752
Gamás;község;Somogy;Fonyódi;8685
Ganna;község;Veszprém;Pápai;8597
Gánt;község;Fejér;Bicskei;8082
Gara;község;Bács-Kiskun;Bajai;6522
Garáb;község;Nógrád;Pásztói;3067
Garabonc;község;Zala;Nagykanizsai;8747
Garadna;község;Borsod-Abaúj-Zemplén;Encsi;3873
Garbolc;község;Szabolcs-Szatmár-Bereg;Fehérgyarmati;4976
Gárdony;város;Fejér;Gárdonyi;2483
Garé;község;Baranya;Siklósi;7812
Gasztony;község;Vas;Szentgotthárdi;9952
Gátér;község;Bács-Kiskun;Kiskunfélegyházi;6111
Gávavencsellõ;nagyközség;Szabolcs-Szatmár-Bereg;Ibrány–Nagyhalászi;4472
Géberjén;község;Szabolcs-Szatmár-Bereg;Mátészalkai;4754
Gecse;község;Veszprém;Pápai;8543
Géderlak;község;Bács-Kiskun;Kalocsai;6334
Gégény;község;Szabolcs-Szatmár-Bereg;Ibrány–Nagyhalászi;4517
Gelej;község;Borsod-Abaúj-Zemplén;Mezõcsáti;3444
Gelénes;község;Szabolcs-Szatmár-Bereg;Vásárosnaményi;4935
Gellénháza;község;Zala;Zalaegerszegi;8981
Gelse;község;Zala;Nagykanizsai;8774
Gelsesziget;község;Zala;Nagykanizsai;8774
Gemzse;község;Szabolcs-Szatmár-Bereg;Vásárosnaményi;4567
Gencsapáti;község;Vas;Szombathelyi;9721
Gérce;község;Vas;Sárvári;9672
Gerde;község;Baranya;Szentlõrinci;7951
Gerendás;község;Békés;Orosházi;5925
Gerényes;község;Baranya;Sásdi;7362
Geresdlak;község;Baranya;Mohácsi;7733
Gerjen;község;Tolna;Paksi;7134
Gersekarát;község;Vas;Vasvári;9813
Geszt;község;Békés;Sarkadi;5734
Gesztely;község;Borsod-Abaúj-Zemplén;Miskolci;3715
Geszteréd;község;Szabolcs-Szatmár-Bereg;Nagykállói;4232
Gétye;község;Zala;Keszthely–Hévízi;8762
Gibárt;község;Borsod-Abaúj-Zemplén;Encsi;3854
Gic;község;Veszprém;Pápai;8435
Gige;község;Somogy;Kaposvári;7527
Gilvánfa;község;Baranya;Sellyei;7954
Girincs;község;Borsod-Abaúj-Zemplén;Tiszaújvárosi;3578
Gógánfa;község;Veszprém;Sümegi;8346
Golop;község;Borsod-Abaúj-Zemplén;Szerencsi;3906
Gomba;község;Pest;Monori;2217
Gombosszeg;község;Zala;Zalaegerszegi;8984
Gór;község;Vas;Csepregi;9625
Gordisa;község;Baranya;Siklósi;7853
Gosztola;község;Zala;Lenti;8960
Göd;város;Pest;Dunakeszi;2131
Gödöllõ;város;Pest;Gödöllõi;2100
Gödre;község;Baranya;Sásdi;7386
Gölle;község;Somogy;Kaposvári;7272
Gömörszõlõs;község;Borsod-Abaúj-Zemplén;Ózdi;3728
Gönc;város;Borsod-Abaúj-Zemplén;Abaúj–Hegyközi;3895
Göncruszka;község;Borsod-Abaúj-Zemplén;Abaúj–Hegyközi;3894
Gönyû;község;Gyõr-Moson-Sopron;Gyõri;9071
Görbeháza;község;Hajdú-Bihar;Polgári;4075
Görcsöny;község;Baranya;Pécsi;7833
Görcsönydoboka;község;Baranya;Mohácsi;7728
Görgeteg;község;Somogy;Nagyatádi;7553
Gõsfa;község;Zala;Zalaegerszegi;8913
Grábóc;község;Tolna;Bonyhádi;7162
Gulács;község;Szabolcs-Szatmár-Bereg;Vásárosnaményi;4842
Gutorfölde;község;Zala;Lenti;8951
Gyál;város;Pest;Gyáli;2360
Gyalóka;község;Gyõr-Moson-Sopron;Sopron–Fertõdi;9474
Gyanógeregye;község;Vas;Szombathelyi;9774
Gyarmat;község;Gyõr-Moson-Sopron;Téti;9126
Gyékényes;község;Somogy;Csurgói;8851
Gyenesdiás;nagyközség;Zala;Keszthely–Hévízi;8315
Gyepükaján;község;Veszprém;Sümegi;8473
Gyermely;község;Komárom-Esztergom;Tatabányai;2821
Gyód;község;Baranya;Pécsi;7668
Gyomaendrõd;város;Békés;Békési;5500
Gyóró;község;Gyõr-Moson-Sopron;Kapuvári;9363
Gyömöre;község;Gyõr-Moson-Sopron;Téti;9124
Gyömrõ;város;Pest;Monori;2230
Gyöngyfa;község;Baranya;Szentlõrinci;7954
Gyöngyös;város;Heves;Gyöngyösi;3200
Gyöngyösfalu;község;Vas;Kõszegi;9723
Gyöngyöshalász;község;Heves;Gyöngyösi;3212
Gyöngyösmellék;község;Baranya;Szigetvári;7972
Gyöngyösoroszi;község;Heves;Gyöngyösi;3211
Gyöngyöspata;város;Heves;Gyöngyösi;3035
Gyöngyössolymos;község;Heves;Gyöngyösi;3231
Gyöngyöstarján;község;Heves;Gyöngyösi;3036
Gyönk;város;Tolna;Tamási;7064
Gyõr;mszékh., m.jog;Gyõr-Moson-Sopron;Gyõri;9000
Gyõrasszonyfa;község;Gyõr-Moson-Sopron;Pannonhalmi;9093
Györe;község;Tolna;Bonyhádi;7352
Györgytarló;község;Borsod-Abaúj-Zemplén;Sárospataki;3954
Györköny;község;Tolna;Paksi;7045
Gyõrladamér;község;Gyõr-Moson-Sopron;Gyõri;9173
Gyõröcske;község;Szabolcs-Szatmár-Bereg;Kisvárdai;4625
Gyõrság;község;Gyõr-Moson-Sopron;Pannonhalmi;9084
Gyõrsövényház;község;Gyõr-Moson-Sopron;Csornai;9161
Gyõrszemere;község;Gyõr-Moson-Sopron;Téti;9121
Gyõrtelek;község;Szabolcs-Szatmár-Bereg;Mátészalkai;4752
Gyõrújbarát;község;Gyõr-Moson-Sopron;Gyõri;9081
Gyõrújfalu;község;Gyõr-Moson-Sopron;Gyõri;9171
Gyõrvár;község;Vas;Vasvári;9821
Gyõrzámoly;község;Gyõr-Moson-Sopron;Gyõri;9172
Gyugy;község;Somogy;Lengyeltóti;8692
Gyula;város;Békés;Gyulai;5700
Gyulaháza;község;Szabolcs-Szatmár-Bereg;Kisvárdai;4545
Gyulaj;község;Tolna;Dombóvári;7227
Gyulakeszi;község;Veszprém;Tapolcai;8286
Gyúró;község;Fejér;Ercsi;2464
Gyügye;község;Szabolcs-Szatmár-Bereg;Fehérgyarmati;4733
Gyüre;község;Szabolcs-Szatmár-Bereg;Vásárosnaményi;4813
Gyûrûs;község;Zala;Zalaegerszegi;8932
Hács;község;Somogy;Lengyeltóti;8694
Hagyárosbörönd;község;Zala;Zalaegerszegi;8992
Hahót;község;Zala;Nagykanizsai;8771
Hajdúbagos;község;Hajdú-Bihar;Derecske–Létavértesi;4273
Hajdúböszörmény;város;Hajdú-Bihar;Hajdúböszörményi;4220
Hajdúdorog;város;Hajdú-Bihar;Hajdúböszörményi;4087
Hajdúhadház;város;Hajdú-Bihar;Hajdúhadházi;4242
Hajdúnánás;város;Hajdú-Bihar;Hajdúböszörményi;4080
Hajdúsámson;város;Hajdú-Bihar;Hajdúhadházi;4251
Hajdúszoboszló;város;Hajdú-Bihar;Hajdúszoboszlói;4200
Hajdúszovát;község;Hajdú-Bihar;Hajdúszoboszlói;4212
Hajmás;község;Somogy;Kaposvári;7473
Hajmáskér;község;Veszprém;Veszprémi;8192
Hajós;város;Bács-Kiskun;Kalocsai;6344
Halastó;község;Vas;Körmendi;9814
Halászi;község;Gyõr-Moson-Sopron;Mosonmagyaróvári;9228
Halásztelek;város;Pest;Ráckevei;2314
Halimba;község;Veszprém;Ajkai;8452
Halmaj;község;Borsod-Abaúj-Zemplén;Szikszói;3842
Halmajugra;község;Heves;Gyöngyösi;3273
Halogy;község;Vas;Körmendi;9917
Hangács;község;Borsod-Abaúj-Zemplén;Edelényi;3795
Hangony;község;Borsod-Abaúj-Zemplén;Ózdi;3626
Hantos;község;Fejér;Sárbogárdi;2434
